0.0,0.0,0.0,1.5,52.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,44.0,0.0,2.0,2.0,1.0
1.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,60.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,52.0,4.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,75.0,0.0,1.0,3.0,1.0
0.0,0.0,0.0,4.0,70.0,3.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,67.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,61.0,0.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,73.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,60.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,51.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,63.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,71.0,2.0,1.0,3.0,1.0
0.0,0.0,0.0,1.5,67.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,72.0,1.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,60.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,52.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,63.0,0.0,1.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,74.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,71.0,1.0,2.0,3.0,1.0
0.0,0.0,0.0,4.0,76.0,1.0,0.0,4.0,1.0
0.0,0.0,0.0,1.5,71.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,73.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,60.0,1.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,70.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,69.0,2.0,1.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,3.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,67.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,65.0,3.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,58.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,58.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,53.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,49.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,51.0,4.0,0.0,2.0,1.0
9.0,2.0,0.0,1.5,54.0,2.0,1.0,1.0,1.0
0.0,0.0,0.0,1.5,49.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,42.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,59.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,52.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,44.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,57.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,1.5,40.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,42.0,2.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,74.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,57.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
3.0,0.0,0.0,1.5,59.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,4.0,66.0,0.0,4.0,1.0,1.0
0.0,0.0,0.0,1.5,67.0,0.0,1.0,3.0,1.0
0.0,0.0,0.0,4.0,62.0,0.0,4.0,1.0,1.0
0.0,0.0,0.0,4.0,66.0,4.0,0.0,1.0,1.0
0.0,0.0,0.0,4.0,66.0,4.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,61.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,59.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,54.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,62.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,60.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,52.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
2.0,1.0,0.0,1.0,70.0,2.0,2.0,1.0,1.0
0.0,0.0,0.0,1.5,63.0,5.0,0.0,2.0,1.0
1.0,1.0,0.0,4.0,68.0,1.0,0.0,3.0,1.0
0.0,0.0,1.0,4.0,66.0,2.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,70.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,61.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,1.5,57.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,70.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,4.0,66.0,0.0,4.0,1.0,1.0
0.0,0.0,0.0,4.0,66.0,4.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,71.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,68.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,4.0,66.0,4.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,1.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,3.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,73.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,70.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,58.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,4.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,61.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,66.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,58.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,61.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,69.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,60.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,58.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,59.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,59.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,57.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,66.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,57.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,70.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,63.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,73.0,3.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,2.0,0.0,2.0,1.0
2.0,1.0,0.0,1.0,58.0,2.0,0.0,1.0,1.0
2.0,0.0,0.0,1.0,62.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,73.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,71.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,66.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,63.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,69.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,62.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,1.0,0.0,2.0,1.0
2.0,0.0,0.0,1.5,59.0,1.0,1.0,3.0,1.0
0.0,0.0,0.0,1.5,59.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,0.0,1.0,3.0,1.0
0.0,0.0,0.0,1.5,72.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,2.0,2.0,1.0
0.0,0.0,0.0,1.0,66.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,58.0,0.0,0.0,2.0,1.0
2.0,0.0,0.0,1.5,65.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,1.5,69.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,4.0,70.0,3.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,69.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,4.0,70.0,3.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,67.0,1.0,2.0,3.0,1.0
0.0,0.0,0.0,1.0,70.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,58.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,53.0,0.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,69.0,3.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,63.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,47.0,0.0,3.0,2.0,1.0
0.0,0.0,0.0,1.5,61.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,55.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,66.0,3.0,0.0,2.0,1.0
3.0,1.0,1.0,1.5,67.0,4.0,0.0,1.0,1.0
0.0,0.0,0.0,1.5,60.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,44.0,0.0,3.0,2.0,1.0
0.0,0.0,0.0,1.5,67.0,0.0,1.0,3.0,1.0
0.0,0.0,0.0,1.5,65.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.0,62.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,69.0,1.0,3.0,2.0,1.0
0.0,0.0,0.0,1.5,71.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,69.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,66.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,65.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,69.0,3.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,69.0,3.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,66.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,64.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,73.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,68.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,63.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,1.0,58.0,1.0,0.0,2.0,1.0
1.0,0.0,0.0,1.5,62.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,69.0,1.0,2.0,3.0,1.0
0.0,0.0,0.0,1.5,63.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,54.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,60.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,72.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,58.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,53.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,63.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,60.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.5,57.0,0.0,1.0,2.0,1.0
0.0,0.0,0.0,1.5,58.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,55.0,0.0,3.0,2.0,1.0
0.0,0.0,0.0,1.5,62.0,1.0,0.0,3.0,1.0
0.0,0.0,0.0,1.5,67.0,2.0,0.0,2.0,1.0
0.0,0.0,0.0,4.0,66.0,0.0,4.0,1.0,1.0
0.0,0.0,0.0,1.5,71.0,2.0,0.0,3.0,1.0
0.0,0.0,0.0,1.0,70.0,0.0,2.0,2.0,1.0
0.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,56.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,64.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,68.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,1.5,73.0,1.0,0.0,2.0,1.0
0.0,0.0,0.0,4.0,70.0,3.0,0.0,1.0,1.0
2.0,2.0,0.0,4.0,72.0,1.0,0.0,2.0,-1.0
1.0,1.0,1.0,1.5,67.0,3.0,0.0,1.0,-1.0
1.0,1.0,0.0,1.5,68.0,0.0,3.0,1.0,-1.0
3.0,1.0,0.0,1.5,67.0,4.0,0.0,1.0,-1.0
2.0,2.0,0.0,4.0,72.0,1.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.5,71.0,3.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.5,69.0,2.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.5,64.0,2.0,2.0,1.0,-1.0
2.0,1.0,0.0,1.5,64.0,2.0,2.0,1.0,-1.0
9.0,1.0,0.0,1.5,60.0,5.0,0.0,1.0,-1.0
2.0,1.0,0.0,1.5,65.0,3.0,1.0,2.0,-1.0
6.0,1.0,0.0,1.5,63.0,6.0,0.0,1.0,-1.0
12.0,1.0,1.0,1.5,56.0,3.0,0.0,1.0,-1.0
9.0,1.0,2.0,1.5,59.0,4.0,0.0,1.0,-1.0
8.0,1.0,1.0,1.5,57.0,3.0,0.0,2.0,-1.0
5.0,1.0,0.0,1.5,54.0,1.0,0.0,2.0,-1.0
8.0,1.0,1.0,1.5,57.0,2.0,0.0,2.0,-1.0
8.0,1.0,1.0,1.5,57.0,2.0,0.0,2.0,-1.0
8.0,1.0,1.0,1.5,56.0,4.0,0.0,1.0,-1.0
2.0,1.0,0.0,1.5,52.0,0.0,2.0,1.0,-1.0
9.0,1.0,2.0,1.5,59.0,5.0,0.0,1.0,-1.0
12.0,1.0,2.0,1.5,56.0,5.0,0.0,1.0,-1.0
4.0,1.0,1.0,1.5,68.0,4.0,0.0,1.0,-1.0
9.0,1.0,0.0,1.5,60.0,0.0,3.0,1.0,-1.0
2.0,1.0,0.0,1.5,68.0,3.0,2.0,1.0,-1.0
9.0,1.0,0.0,1.5,60.0,1.0,3.0,1.0,-1.0
6.0,1.0,0.0,1.5,60.0,2.0,2.0,1.0,-1.0
6.0,1.0,0.0,1.5,64.0,2.0,2.0,1.0,-1.0
9.0,1.0,0.0,1.5,60.0,1.0,3.0,1.0,-1.0
5.0,2.0,1.0,1.5,63.0,1.0,2.0,1.0,-1.0
1.0,1.0,0.0,1.5,69.0,1.0,1.0,2.0,-1.0
4.0,1.0,0.0,1.0,66.0,0.0,2.0,1.0,-1.0
2.0,0.0,0.0,1.5,60.0,1.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.0,58.0,0.0,2.0,1.0,-1.0
3.0,1.0,1.0,1.5,63.0,0.0,3.0,1.0,-1.0
2.0,1.0,0.0,1.0,70.0,1.0,2.0,1.0,-1.0
1.0,1.0,0.0,4.0,72.0,0.0,1.0,3.0,-1.0
1.0,1.0,0.0,1.5,71.0,1.0,0.0,2.0,-1.0
1.0,1.0,0.0,1.5,73.0,2.0,0.0,2.0,-1.0
1.0,1.0,0.0,4.0,72.0,0.0,1.0,3.0,-1.0
1.0,1.0,0.0,4.0,72.0,1.0,0.0,3.0,-1.0
1.0,1.0,0.0,4.0,72.0,2.0,0.0,3.0,-1.0
2.0,0.0,0.0,1.0,66.0,0.0,0.0,2.0,-1.0
2.0,0.0,0.0,1.0,66.0,2.0,0.0,2.0,-1.0
1.0,1.0,1.0,1.5,71.0,2.0,0.0,1.0,-1.0
1.0,1.0,0.0,1.5,73.0,4.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.0,70.0,3.0,0.0,1.0,-1.0
2.0,1.0,0.0,1.5,68.0,2.0,0.0,1.0,-1.0
1.0,1.0,0.0,1.5,66.0,0.0,1.0,2.0,-1.0
2.0,1.0,0.0,1.5,68.0,3.0,2.0,1.0,-1.0
1.0,1.0,0.0,1.5,73.0,2.0,1.0,2.0,-1.0
2.0,1.0,0.0,1.0,66.0,0.0,2.0,1.0,-1.0
2.0,1.0,0.0,1.0,66.0,0.0,2.0,1.0,-1.0
4.0,1.0,0.0,1.5,65.0,1.0,2.0,2.0,-1.0
4.0,1.0,0.0,1.5,64.0,2.0,2.0,1.0,-1.0
6.0,1.0,0.0,1.5,64.0,1.0,3.0,1.0,-1.0
1.0,1.0,0.0,1.5,59.0,1.0,2.0,2.0,-1.0
1.0,1.0,0.0,1.5,69.0,0.0,2.0,2.0,-1.0
1.0,1.0,1.0,1.5,71.0,3.0,1.0,1.0,-1.0
0.0,0.0,1.0,4.0,70.0,3.0,0.0,1.0,-1.0
2.0,1.0,0.0,1.5,70.0,1.0,1.0,2.0,-1.0
1.0,1.0,0.0,1.5,69.0,3.0,0.0,2.0,-1.0
2.0,1.0,0.0,1.5,68.0,2.0,2.0,1.0,-1.0
1.0,1.0,1.0,1.5,71.0,1.0,3.0,1.0,-1.0
1.0,1.0,0.0,1.5,73.0,2.0,1.0,2.0,-1.0
1.0,1.0,1.0,1.5,67.0,2.0,0.0,1.0,-1.0
2.0,1.0,1.0,1.0,70.0,3.0,0.0,1.0,-1.0
2.0,1.0,0.0,1.0,66.0,0.0,2.0,1.0,-1.0
